#
# Lsun = 3.8450e+33 erg/s
# ----------------------------------------------------------------
# Normalization infomation:
#    Normalize in band [8.000e+00, 1.000e+03] (um) to logL = 0.000 (log erg/s)
# ----------------------------------------------------------------
# 1 : um
# 2 : erg/s/Hz
    8.643706e+00      4.293318e-17
    8.645697e+00      4.245150e-17
    8.655656e+00      4.105755e-17
    8.673612e+00      3.801833e-17
    8.679606e+00      3.710163e-17
    8.681605e+00      3.681231e-17
    8.685604e+00      3.642445e-17
    8.691605e+00      3.518382e-17
    8.693607e+00      3.494564e-17
    8.699614e+00      3.399328e-17
    8.719669e+00      3.330374e-17
    8.739770e+00      3.222501e-17
    8.741783e+00      3.204004e-17
    8.763952e+00      3.079591e-17
    8.767989e+00      3.053466e-17
    8.778089e+00      2.995663e-17
    8.786178e+00      2.949463e-17
    8.792249e+00      2.914023e-17
    8.796299e+00      2.884649e-17
    8.808460e+00      2.816391e-17
    8.818607e+00      2.757992e-17
    8.832833e+00      2.681594e-17
    8.843008e+00      2.624176e-17
    8.851156e+00      2.566806e-17
    8.853194e+00      2.555601e-17
    8.861352e+00      2.508378e-17
    8.871560e+00      2.454669e-17
    8.879735e+00      2.409312e-17
    8.889964e+00      2.345271e-17
    8.892011e+00      2.333958e-17
    8.898156e+00      2.298228e-17
    8.914562e+00      2.204921e-17
    8.926886e+00      2.136943e-17
    8.935112e+00      2.098906e-17
    8.941286e+00      2.073925e-17
    8.943345e+00      2.069155e-17
    8.945405e+00      2.059174e-17
    8.972222e+00      1.960618e-17
    8.980489e+00      1.931937e-17
    8.988764e+00      1.917313e-17
    8.992905e+00      1.910262e-17
    8.994976e+00      1.906308e-17
    9.019864e+00      1.862057e-17
    9.030255e+00      1.842439e-17
    9.032334e+00      1.837778e-17
    9.042739e+00      1.820929e-17
    9.051072e+00      1.802989e-17
    9.065672e+00      1.778251e-17
    9.078205e+00      1.757086e-17
    9.088663e+00      1.739374e-17
    9.092849e+00      1.732180e-17
    9.097038e+00      1.721444e-17
    9.099133e+00      1.718276e-17
    9.101228e+00      1.714719e-17
    9.111712e+00      1.697825e-17
    9.113811e+00      1.694701e-17
    9.122209e+00      1.681098e-17
    9.141132e+00      1.653077e-17
    9.149556e+00      1.647377e-17
    9.157987e+00      1.640563e-17
    9.166425e+00      1.634907e-17
    9.185441e+00      1.621784e-17
    9.191788e+00      1.618427e-17
    9.196022e+00      1.614704e-17
    9.198140e+00      1.613589e-17
    9.202377e+00      1.610620e-17
    9.206615e+00      1.608026e-17
    9.212977e+00      1.603958e-17
    9.240596e+00      1.583773e-17
    9.251241e+00      1.576497e-17
    9.257634e+00      1.572871e-17
    9.266164e+00      1.566726e-17
    9.270433e+00      1.564203e-17
    9.281112e+00      1.555941e-17
    9.285387e+00      1.553077e-17
    9.291803e+00      1.549862e-17
    9.298224e+00      1.544163e-17
    9.302507e+00      1.542386e-17
    9.304649e+00      1.540256e-17
    9.306792e+00      1.539547e-17
    9.341143e+00      1.515629e-17
    9.345445e+00      1.512144e-17
    9.354057e+00      1.507971e-17
    9.366989e+00      1.501734e-17
    9.382099e+00      1.493802e-17
    9.390744e+00      1.490023e-17
    9.392907e+00      1.489680e-17
    9.410225e+00      1.481129e-17
    9.412392e+00      1.479766e-17
    9.436262e+00      1.468564e-17
    9.438435e+00      1.467888e-17
    9.440609e+00      1.467044e-17
    9.449308e+00      1.463164e-17
    9.486369e+00      1.446748e-17
    9.490738e+00      1.445084e-17
    9.499484e+00      1.440765e-17
    9.514807e+00      1.434475e-17
    9.519190e+00      1.431835e-17
    9.521382e+00      1.431176e-17
    9.532350e+00      1.426241e-17
    9.538937e+00      1.422961e-17
    9.578555e+00      1.409266e-17
    9.589589e+00      1.409266e-17
    9.605058e+00      1.409266e-17
    9.616123e+00      1.409591e-17
    9.618337e+00      1.409591e-17
    9.624984e+00      1.409591e-17
    9.629417e+00      1.409591e-17
    9.640510e+00      1.409591e-17
    9.671637e+00      1.409915e-17
    9.687239e+00      1.410240e-17
    9.689469e+00      1.410240e-17
    9.700631e+00      1.410240e-17
    9.718517e+00      1.410240e-17
    9.722994e+00      1.410240e-17
    9.734194e+00      1.410565e-17
    9.738678e+00      1.410565e-17
    9.740921e+00      1.410565e-17
    9.752142e+00      1.410890e-17
    9.765624e+00      1.410890e-17
    9.770122e+00      1.410890e-17
    9.785883e+00      1.411214e-17
    9.790390e+00      1.411214e-17
    9.812959e+00      1.412515e-17
    9.822002e+00      1.413491e-17
    9.826526e+00      1.413816e-17
    9.840111e+00      1.414793e-17
    9.846911e+00      1.415445e-17
    9.851446e+00      1.415771e-17
    9.855984e+00      1.416097e-17
    9.858254e+00      1.416423e-17
    9.869610e+00      1.417076e-17
    9.890084e+00      1.419035e-17
    9.899198e+00      1.419688e-17
    9.906038e+00      1.421651e-17
    9.928874e+00      1.430517e-17
    9.938023e+00      1.433485e-17
    9.951762e+00      1.438113e-17
    9.954054e+00      1.438941e-17
    9.967816e+00      1.444086e-17
    9.986194e+00      1.451086e-17
    9.988494e+00      1.451754e-17
    1.000000e+01      1.455101e-17
    1.002074e+01      1.463501e-17
    1.002998e+01      1.466537e-17
    1.003922e+01      1.465356e-17
    1.005079e+01      1.465187e-17
    1.006005e+01      1.467550e-17
    1.009021e+01      1.468226e-17
    1.011114e+01      1.468564e-17
    1.012045e+01      1.470595e-17
    1.013911e+01      1.471272e-17
    1.016951e+01      1.473985e-17
    1.019061e+01      1.474437e-17
    1.020000e+01      1.476703e-17
    1.020939e+01      1.475003e-17
    1.022116e+01      1.477723e-17
    1.023057e+01      1.478744e-17
    1.024000e+01      1.479085e-17
    1.024944e+01      1.480448e-17
    1.027070e+01      1.487623e-17
    1.028016e+01      1.493630e-17
    1.028964e+01      1.500697e-17
    1.029912e+01      1.507971e-17
    1.031098e+01      1.713535e-17
    1.032048e+01      2.146313e-17
    1.032999e+01      2.343651e-17
    1.034904e+01      3.047144e-17
    1.036096e+01      3.432757e-17
    1.037051e+01      3.919160e-17
    1.038963e+01      4.437037e-17
